,trial_id,parent_study_id,base_score,monotone_constraints,column_sample_by_tree,column_sample_by_level,tree_method,subsample_ratio,max_count,l2_regularization,learn_rate,max_depth,min_child_weight,loss,maxCategories,train_result,test_result
132,model_20211019-043726-52a515b977-17918a5dd9,model_20211019-043726-52a515b977,0.5,(0),1.0,1.0,auto,1.0,160,1.0,0.05707839975978049,10,44,,,181.2536163330078,179.59849548339844
133,model_20211019-043726-52a515b977-d3c50c277b,model_20211019-043726-52a515b977,0.5,(0),1.0,1.0,auto,1.0,115,1.0,0.08027367596890504,11,57,,,178.25929260253906,178.9225311279297
134,model_20211019-043726-52a515b977-2b1d45a4d3,model_20211019-043726-52a515b977,0.5,(0),1.0,1.0,auto,1.0,328,1.0,0.07494347927778172,10,64,,,176.27578735351562,178.2198028564453
135,model_20211019-043726-52a515b977-b4fae957fd,model_20211019-043726-52a515b977,0.5,(0),1.0,1.0,auto,1.0,380,1.0,0.09871338790248917,11,32,,,171.7860107421875,177.84774780273438
136,model_20211019-043726-52a515b977-6c8a4377c1,model_20211019-043726-52a515b977,0.5,(0),1.0,1.0,auto,1.0,325,1.0,0.05073330929931849,12,38,,,172.1721954345703,177.8356475830078
137,model_20211019-042951-8a70922e41-6a562a4c5a,model_20211019-042951-8a70922e41,0.5,(0),1.0,1.0,auto,1.0,306,1.0,0.08860029574691608,10,69,,,151.52308654785156,156.76979064941406
138,model_20211019-042951-8a70922e41-dcaa051a92,model_20211019-042951-8a70922e41,0.5,(0),1.0,1.0,auto,1.0,128,1.0,0.053451026839699545,11,61,,,155.28070068359375,158.18051147460938
139,model_20211019-042951-8a70922e41-6b40c43bb6,model_20211019-042951-8a70922e41,0.5,(0),1.0,1.0,auto,1.0,180,1.0,0.08244542270587872,12,50,,,149.07937622070312,156.37864685058594
140,model_20211019-042951-8a70922e41-da78592ac3,model_20211019-042951-8a70922e41,0.5,(0),1.0,1.0,auto,1.0,224,1.0,0.07388759718625647,11,30,,,150.76210021972656,156.70770263671875
141,model_20211019-042951-8a70922e41-632aa6f18f,model_20211019-042951-8a70922e41,0.5,(0),1.0,1.0,auto,1.0,383,1.0,0.06558542478246882,11,39,,,150.0926971435547,156.44725036621094
142,model_20211019-042951-8a70922e41-da2378c9b8,model_20211019-042951-8a70922e41,0.5,(0),1.0,1.0,auto,1.0,347,1.0,0.0816053911015727,11,64,,,150.10794067382812,156.47190856933594
143,model_20211019-042951-8a70922e41-99397e8bb0,model_20211019-042951-8a70922e41,0.5,(0),1.0,1.0,auto,1.0,266,1.0,0.09672021976231016,12,66,,,147.12583923339844,155.93568420410156
144,model_20211019-042823-c43e0f823f-aae5b8eeec,model_20211019-042823-c43e0f823f,0.5,(0),1.0,1.0,auto,1.0,158,1.0,0.05623070669466195,12,48,,,178.89547729492188,192.7399139404297
145,model_20211019-042823-c43e0f823f-523ca53a06,model_20211019-042823-c43e0f823f,0.5,(0),1.0,1.0,auto,1.0,388,1.0,0.08684239893648726,12,61,,,172.75146484375,191.28956604003903
146,model_20211019-042823-c43e0f823f-030fcf26f4,model_20211019-042823-c43e0f823f,0.5,(0),1.0,1.0,auto,1.0,211,1.0,0.09528024922466061,11,43,,,176.99659729003906,191.8512725830078
147,model_20211019-042823-c43e0f823f-c140548fb9,model_20211019-042823-c43e0f823f,0.5,(0),1.0,1.0,auto,1.0,240,1.0,0.0669953313995081,10,68,,,183.15391540527344,192.9589385986328
148,model_20211019-042823-c43e0f823f-ef045b420f,model_20211019-042823-c43e0f823f,0.5,(0),1.0,1.0,auto,1.0,308,1.0,0.06429111109365584,11,32,,,176.3538818359375,191.7126922607422
149,model_20211019-042823-c43e0f823f-8ecaf56bd9,model_20211019-042823-c43e0f823f,0.5,(0),1.0,1.0,auto,1.0,337,1.0,0.052013532996489246,12,69,,,174.6395721435547,191.39942932128903
150,model_20211019-042823-c43e0f823f-8a19cf01ea,model_20211019-042823-c43e0f823f,0.5,(0),1.0,1.0,auto,1.0,399,1.0,0.056584938847648265,12,65,,-2.0,173.84059143066406,191.27972412109372
151,model_20211016-133752-064b23852b-c0bbce477c,model_20211016-133752-064b23852b,0.5,(0),1.0,1.0,auto,1.0,185,1.0,0.09974792380592848,11,41,,,188.4249420166016,197.739013671875
152,model_20211016-133752-064b23852b-d3e97e3c06,model_20211016-133752-064b23852b,0.5,(0),1.0,1.0,auto,1.0,389,1.0,0.08496999601208965,10,62,,,188.93492126464844,197.58583068847656
153,model_20211016-133752-064b23852b-f6e70331e5,model_20211016-133752-064b23852b,0.5,(0),1.0,1.0,auto,1.0,102,1.0,0.05872150422440747,11,48,,,196.4978485107422,201.0774383544922
154,model_20211016-133752-064b23852b-fbdac97793,model_20211016-133752-064b23852b,0.5,(0),1.0,1.0,auto,1.0,248,1.0,0.07328830304830092,10,31,,,191.98806762695312,198.6656494140625
155,model_20211016-133752-064b23852b-dce17ab951,model_20211016-133752-064b23852b,0.5,(0),1.0,1.0,auto,1.0,336,1.0,0.051366566225473295,12,58,,,185.59356689453125,197.2887420654297
156,model_20211016-133752-064b23852b-b4d111bc7f,model_20211016-133752-064b23852b,0.5,(0),1.0,1.0,auto,1.0,343,1.0,0.05157949008787936,11,59,,,189.58004760742188,198.1041717529297
157,model_20211016-133752-064b23852b-6f0977c28b,model_20211016-133752-064b23852b,0.5,(0),1.0,1.0,auto,1.0,331,1.0,0.0866584491329621,12,38,,,181.83200073242188,196.40126037597656
158,model_20211016-133415-0d5b9e5e52-0a0a933251,model_20211016-133415-0d5b9e5e52,0.5,(0),1.0,1.0,auto,1.0,347,1.0,0.09162602139886807,11,50,,-2.0,295.8192749023437,362.0228271484375
159,model_20211016-133415-0d5b9e5e52-1fae5a78fa,model_20211016-133415-0d5b9e5e52,0.5,(0),1.0,1.0,auto,1.0,248,1.0,0.052458828114182295,11,36,,,304.07244873046875,364.00830078125
160,model_20211016-133415-0d5b9e5e52-2fc6d32398,model_20211016-133415-0d5b9e5e52,0.5,(0),1.0,1.0,auto,1.0,302,1.0,0.059276524951908674,12,64,,,293.4989624023437,361.8469848632813
161,model_20211016-133415-0d5b9e5e52-67238566f5,model_20211016-133415-0d5b9e5e52,0.5,(0),1.0,1.0,auto,1.0,209,1.0,0.07332206334348133,10,57,,,308.6889343261719,365.0263671875
162,model_20211016-133415-0d5b9e5e52-15fe886f4d,model_20211016-133415-0d5b9e5e52,0.5,(0),1.0,1.0,auto,1.0,140,1.0,0.0836355778852497,12,44,,,298.7030334472656,363.3553771972656
163,model_20211016-133415-0d5b9e5e52-30ec3be4f7,model_20211016-133415-0d5b9e5e52,0.5,(0),1.0,1.0,auto,1.0,289,1.0,0.0977456621718393,12,69,,,291.24334716796875,361.7978515625
164,model_20211016-133415-0d5b9e5e52-b38aa830af,model_20211016-133415-0d5b9e5e52,0.5,(0),1.0,1.0,auto,1.0,313,1.0,0.0799576202234606,12,53,,,292.461669921875,361.7801208496094
165,model_20211016-133139-d5ed2954ea-1eb365cba5,model_20211016-133139-d5ed2954ea,0.5,(0),1.0,1.0,auto,1.0,392,1.0,0.05316399708060852,11,34,,,155.1929931640625,169.67733764648438
166,model_20211016-133139-d5ed2954ea-e65dd3e796,model_20211016-133139-d5ed2954ea,0.5,(0),1.0,1.0,auto,1.0,147,1.0,0.0802885027222371,12,41,,,151.2965850830078,169.3483123779297
167,model_20211016-133139-d5ed2954ea-ea707938bb,model_20211016-133139-d5ed2954ea,0.5,(0),1.0,1.0,auto,1.0,258,1.0,0.06455867471110056,12,68,,-2.0,150.70555114746094,169.28341674804688
168,model_20211016-133139-d5ed2954ea-c7c0f94561,model_20211016-133139-d5ed2954ea,0.5,(0),1.0,1.0,auto,1.0,330,1.0,0.09929386218642502,11,61,,,152.70924377441406,169.35975646972656
169,model_20211016-133139-d5ed2954ea-ae73c0a89e,model_20211016-133139-d5ed2954ea,0.5,(0),1.0,1.0,auto,1.0,186,1.0,0.07156721413055993,10,48,,,159.71697998046875,170.21900939941406
170,model_20211016-133139-d5ed2954ea-b252788546,model_20211016-133139-d5ed2954ea,0.5,(0),1.0,1.0,auto,1.0,117,1.0,0.06043984774710544,12,69,,,156.55160522460938,170.21710205078125
171,model_20211016-133139-d5ed2954ea-71b89b4186,model_20211016-133139-d5ed2954ea,0.5,(0),1.0,1.0,auto,1.0,254,1.0,0.08112671582280534,12,56,,,150.80999755859375,169.4912567138672
172,model_20211016-133044-ca5dcdef46-9228b32d1e,model_20211016-133044-ca5dcdef46,0.5,(0),1.0,1.0,auto,1.0,271,1.0,0.07711119791063731,12,59,none,,165.2355499267578,188.6193084716797
173,model_20211016-133044-ca5dcdef46-3d03bb4248,model_20211016-133044-ca5dcdef46,0.5,(0),1.0,1.0,auto,1.0,119,1.0,0.09824850087443894,11,42,,,176.2121124267578,191.65576171875
174,model_20211016-133044-ca5dcdef46-1ac223dca1,model_20211016-133044-ca5dcdef46,0.5,(0),1.0,1.0,auto,1.0,161,1.0,0.06592931962564366,11,68,,,177.5908203125,191.90853881835935
175,model_20211016-133044-ca5dcdef46-8c8c580003,model_20211016-133044-ca5dcdef46,0.5,(0),1.0,1.0,auto,1.0,342,1.0,0.06796789565037532,10,51,,,174.547119140625,190.2901763916016
176,model_20211016-133044-ca5dcdef46-8ab500080f,model_20211016-133044-ca5dcdef46,0.5,(0),1.0,1.0,auto,1.0,301,1.0,0.05040319303665644,11,32,,,172.99220275878906,190.4142608642578
177,model_20211016-133044-ca5dcdef46-0e53a8a7e3,model_20211016-133044-ca5dcdef46,0.5,(0),1.0,1.0,auto,1.0,380,1.0,0.09106249877405628,12,58,,,162.98757934570312,188.19985961914065
178,model_20211016-133044-ca5dcdef46-cc90819ae4,model_20211016-133044-ca5dcdef46,0.5,(0),1.0,1.0,auto,1.0,362,1.0,0.09743308256914462,12,54,,,161.09840393066406,188.00938415527344
179,model_20211015-135626-221c5d2749-1e95f5a8b8,model_20211015-135626-221c5d2749,0.5,(0),1.0,1.0,auto,1.0,188,1.0,0.0544002606956997,11,50,,,164.31085205078125,198.72422790527344
180,model_20211015-135626-221c5d2749-6bc6f8a032,model_20211015-135626-221c5d2749,0.5,(0),1.0,1.0,auto,1.0,323,1.0,0.05893918290784835,12,44,,,151.42532348632812,196.22900390625
181,model_20211015-135626-221c5d2749-3359bd6d05,model_20211015-135626-221c5d2749,0.5,(0),1.0,1.0,auto,1.0,101,1.0,0.08801154270502196,12,61,,,160.80548095703125,198.4319305419922
182,model_20211015-135626-221c5d2749-2060412d35,model_20211015-135626-221c5d2749,0.5,(0),1.0,1.0,auto,1.0,253,1.0,0.07396729832733752,10,37,,,163.26368713378906,198.2985992431641
183,model_20211015-135626-221c5d2749-628dcdeea9,model_20211015-135626-221c5d2749,0.5,(0),1.0,1.0,auto,1.0,397,1.0,0.08121645759914599,11,67,,,154.8109893798828,196.35435485839844
184,model_20211015-135626-221c5d2749-2b74fe2d74,model_20211015-135626-221c5d2749,0.5,(0),1.0,1.0,auto,1.0,322,1.0,0.054609035171015424,12,49,,,154.9246826171875,196.8740234375
185,model_20211015-135626-221c5d2749-28cd1534ac,model_20211015-135626-221c5d2749,0.5,(0),1.0,1.0,auto,1.0,325,1.0,0.06035261867281963,12,33,,,151.0784149169922,196.507080078125
186,model_20211015-133418-6d113953a3-9499ce98e7,model_20211015-133418-6d113953a3,0.5,(0),1.0,1.0,auto,1.0,398,1.0,0.0874763192853338,11,37,,,155.43124389648438,172.6791229248047
187,model_20211015-133418-6d113953a3-49ce2fb3af,model_20211015-133418-6d113953a3,0.5,(0),1.0,1.0,auto,1.0,142,1.0,0.07089983671222887,10,58,,,167.0084991455078,174.71771240234375
188,model_20211015-133418-6d113953a3-059381d800,model_20211015-133418-6d113953a3,0.5,(0),1.0,1.0,auto,1.0,189,1.0,0.06573465622882095,12,50,,,156.23690795898438,172.92747497558594
189,model_20211015-133418-6d113953a3-c32ac8f8d0,model_20211015-133418-6d113953a3,0.5,(0),1.0,1.0,auto,1.0,296,1.0,0.0798883266354736,11,70,,,157.97959899902344,172.86805725097656
190,model_20211015-133418-6d113953a3-a67929b6de,model_20211015-133418-6d113953a3,0.5,(0),1.0,1.0,auto,1.0,261,1.0,0.050249260669953597,11,45,,,160.38702392578125,173.3404083251953
191,model_20211015-133418-6d113953a3-ab5a65dbd9,model_20211015-133418-6d113953a3,0.5,(0),1.0,1.0,auto,1.0,400,1.0,0.08807541365340038,11,54,,,157.41233825683594,172.93617248535156
192,model_20211015-133418-6d113953a3-d1e3f4fedf,model_20211015-133418-6d113953a3,0.5,(0),1.0,1.0,auto,1.0,111,1.0,0.08010161489795631,10,36,,,167.97872924804688,175.0447235107422
193,model_20211015-133418-6d113953a3-e7d6c86349,model_20211015-133418-6d113953a3,0.5,(0),1.0,1.0,auto,1.0,373,1.0,0.068402389088235,11,54,,,158.57107543945312,173.0121307373047
194,model_20211014-140715-f3281a35d4-b43e18b11d,model_20211014-140715-f3281a35d4,0.5,(0),1.0,1.0,auto,1.0,172,1.0,0.05245629874103252,11,48,,,158.1188201904297,183.54124450683597
195,model_20211014-140715-f3281a35d4-adde02dde8,model_20211014-140715-f3281a35d4,0.5,(0),1.0,1.0,auto,1.0,159,1.0,0.08108455801613655,11,65,,,155.46377563476562,182.30950927734372
196,model_20211014-140715-f3281a35d4-c56dd222c8,model_20211014-140715-f3281a35d4,0.5,(0),1.0,1.0,auto,1.0,398,1.0,0.06443179017609196,11,60,,,151.35670471191406,180.8768310546875
197,model_20211014-140715-f3281a35d4-1c8294cbc3,model_20211014-140715-f3281a35d4,0.5,(0),1.0,1.0,auto,1.0,237,1.0,0.09849210231338973,10,37,,,154.34889221191406,181.7082672119141
198,model_20211014-140715-f3281a35d4-0d44944717,model_20211014-140715-f3281a35d4,0.5,(0),1.0,1.0,auto,1.0,289,1.0,0.07234127777800319,12,39,,,144.44439697265625,179.99270629882812
199,model_20211014-140715-f3281a35d4-ad1b5a9dcc,model_20211014-140715-f3281a35d4,0.5,(0),1.0,1.0,auto,1.0,290,1.0,0.05101583017893681,12,60,,,148.99209594726562,180.7959899902344
200,model_20211014-140715-f3281a35d4-deff1b38fa,model_20211014-140715-f3281a35d4,0.5,(0),1.0,1.0,auto,1.0,292,1.0,0.07856397143842743,10,33,,,153.8480682373047,181.18197631835935
201,model_20211014-135250-0768f0f922-be405bb485,model_20211014-135250-0768f0f922,0.5,(0),1.0,1.0,auto,1.0,228,1.0,0.05101509201099014,12,65,,,151.1988983154297,181.8216857910156
202,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922,0.5,(0),1.0,1.0,auto,1.0,190,1.0,0.05754280260878855,11,33,,,155.5993194580078,182.56118774414065
203,model_20211014-135250-0768f0f922-fd5e508bbc,model_20211014-135250-0768f0f922,0.5,(0),1.0,1.0,auto,1.0,306,1.0,0.08379873553435147,10,57,,,153.76046752929688,181.20587158203125
204,model_20211014-135250-0768f0f922-d5fc4956f8,model_20211014-135250-0768f0f922,0.5,(0),1.0,1.0,auto,1.0,113,1.0,0.09936614755665883,11,52,,,155.92723083496094,182.7274627685547
205,model_20211014-135250-0768f0f922-a5bfe057e2,model_20211014-135250-0768f0f922,0.5,(0),1.0,1.0,auto,1.0,378,1.0,0.06779192096660004,12,42,,,142.58934020996094,179.53262329101562
206,model_20211014-135250-0768f0f922-77776f7e54,model_20211014-135250-0768f0f922,0.5,(0),1.0,1.0,auto,1.0,394,1.0,0.05796372413126175,12,61,,,146.7185821533203,180.47250366210935
207,model_20211014-135250-0768f0f922-e831ed11e0,model_20211014-135250-0768f0f922,0.5,(0),1.0,1.0,auto,1.0,380,1.0,0.05970772624227217,12,48,,,144.6636505126953,179.94659423828125
208,model_20211014-135032-87a3e7c158-973e623af5,model_20211014-135032-87a3e7c158,0.5,(0),1.0,1.0,auto,1.0,354,1.0,0.06376251040541883,11,57,,,115.55675506591795,125.98003387451172
209,model_20211014-135032-87a3e7c158-d825b590e4,model_20211014-135032-87a3e7c158,0.5,(0),1.0,1.0,auto,1.0,301,1.0,0.09534828304805579,12,51,,,111.3820343017578,125.31999969482422
210,model_20211014-135032-87a3e7c158-d35bf651c6,model_20211014-135032-87a3e7c158,0.5,(0),1.0,1.0,auto,1.0,103,1.0,0.0722688665660782,11,63,,,123.2150650024414,128.29916381835938
211,model_20211014-135032-87a3e7c158-eec945adf8,model_20211014-135032-87a3e7c158,0.5,(0),1.0,1.0,auto,1.0,162,1.0,0.05739983302863118,12,37,,,117.83937072753906,126.85720825195312
212,model_20211014-135032-87a3e7c158-cf6777bc36,model_20211014-135032-87a3e7c158,0.5,(0),1.0,1.0,auto,1.0,253,1.0,0.08301676279396374,10,43,,,119.2073211669922,126.8615951538086
213,model_20211014-135032-87a3e7c158-63ec7dbade,model_20211014-135032-87a3e7c158,0.5,(0),1.0,1.0,auto,1.0,298,1.0,0.05542764954586907,12,40,,,113.94293975830078,125.79984283447266
214,model_20211014-135032-87a3e7c158-ca50d3254a,model_20211014-135032-87a3e7c158,0.5,(0),1.0,1.0,auto,1.0,247,1.0,0.09837017878867492,12,30,,,110.439208984375,125.3057632446289
215,model_20211014-135010-aa2c36244e-3b062fda56,model_20211014-135010-aa2c36244e,0.5,(0),1.0,1.0,auto,1.0,143,1.0,0.05063013529638432,12,61,,,121.4345932006836,128.75186157226562
216,model_20211014-135010-aa2c36244e-79f6e7662d,model_20211014-135010-aa2c36244e,0.5,(0),1.0,1.0,auto,1.0,262,1.0,0.09065390203765958,11,52,,,116.1122055053711,127.17430877685548
217,model_20211014-135010-aa2c36244e-ef510fd9fb,model_20211014-135010-aa2c36244e,0.5,(0),1.0,1.0,auto,1.0,349,1.0,0.06026760465901022,11,40,,,116.66532135009766,127.21319580078124
218,model_20211014-135010-aa2c36244e-7e4179eb65,model_20211014-135010-aa2c36244e,0.5,(0),1.0,1.0,auto,1.0,173,1.0,0.0728517987864131,11,32,,-2.0,119.97038269042967,128.38690185546875
219,model_20211014-135010-aa2c36244e-7d4527c9e5,model_20211014-135010-aa2c36244e,0.5,(0),1.0,1.0,auto,1.0,298,1.0,0.07855918251414772,10,70,,,120.02611541748048,127.7124252319336
220,model_20211014-135010-aa2c36244e-d3f90c952e,model_20211014-135010-aa2c36244e,0.5,(0),1.0,1.0,auto,1.0,328,1.0,0.05135455310608972,12,51,,,115.3020477294922,127.16128540039062
221,model_20211014-135010-aa2c36244e-da2e770bf5,model_20211014-135010-aa2c36244e,0.5,(0),1.0,1.0,auto,1.0,343,1.0,0.0505600868383618,12,68,,,115.53510284423828,127.12123107910156
222,model_20211014-133647-1ab11b63b0-cd7f4410a6,model_20211014-133647-1ab11b63b0,0.5,(0),1.0,1.0,auto,1.0,160,1.0,0.0791094772426076,10,47,,,161.02334594726562,197.41758728027344
223,model_20211014-133647-1ab11b63b0-761f75597a,model_20211014-133647-1ab11b63b0,0.5,(0),1.0,1.0,auto,1.0,108,1.0,0.09213823586205368,12,46,,,152.15391540527344,197.033203125
224,model_20211014-133647-1ab11b63b0-919b552b04,model_20211014-133647-1ab11b63b0,0.5,(0),1.0,1.0,auto,1.0,304,1.0,0.050830804642020236,11,32,,,152.9956817626953,196.4961395263672
225,model_20211014-133647-1ab11b63b0-8ac9cc4fe3,model_20211014-133647-1ab11b63b0,0.5,(0),1.0,1.0,auto,1.0,239,1.0,0.06076665584762457,12,65,,,149.27391052246094,196.15802001953125
226,model_20211014-133647-1ab11b63b0-93c8e49d90,model_20211014-133647-1ab11b63b0,0.5,(0),1.0,1.0,auto,1.0,361,1.0,0.0667788859220002,11,55,,,153.34579467773438,196.6074676513672
227,model_20211014-133647-1ab11b63b0-6bcb32b6d4,model_20211014-133647-1ab11b63b0,0.5,(0),1.0,1.0,auto,1.0,108,1.0,0.09574391302156335,12,64,none,,152.93043518066406,196.88316345214844
228,model_20211014-133647-1ab11b63b0-e761a81d20,model_20211014-133647-1ab11b63b0,0.5,(0),1.0,1.0,auto,1.0,390,1.0,0.05849245216735609,11,43,,,154.10379028320312,196.72398376464844
229,model_20211014-133641-cb92886acb-3da6dd6fd8,model_20211014-133641-cb92886acb,0.5,(0),1.0,1.0,auto,1.0,127,1.0,0.08152028856144486,12,61,none,,202.4623565673828,208.39486694335935
230,model_20211014-133641-cb92886acb-cf58e1c7b4,model_20211014-133641-cb92886acb,0.5,(0),1.0,1.0,auto,1.0,206,1.0,0.06245062020748837,10,48,,,211.6796112060547,210.4146423339844
231,model_20211014-133641-cb92886acb-21231bbb7a,model_20211014-133641-cb92886acb,0.5,(0),1.0,1.0,auto,1.0,273,1.0,0.052514700810059746,11,41,,,204.2517242431641,208.34927368164065
232,model_20211014-133641-cb92886acb-7aad6fff4d,model_20211014-133641-cb92886acb,0.5,(0),1.0,1.0,auto,1.0,327,1.0,0.06890286904527215,10,67,,,205.02198791503903,208.04965209960935
233,model_20211014-133641-cb92886acb-3dd7213610,model_20211014-133641-cb92886acb,0.5,(0),1.0,1.0,auto,1.0,386,1.0,0.09857762847324682,11,36,,-2.0,191.8490447998047,205.8198089599609
234,model_20211014-133641-cb92886acb-4b76b61477,model_20211014-133641-cb92886acb,0.5,(0),1.0,1.0,auto,1.0,297,1.0,0.09616255410521433,12,64,,,189.7333526611328,205.5987091064453
235,model_20211014-133641-cb92886acb-315eb7b18c,model_20211014-133641-cb92886acb,0.5,(0),1.0,1.0,auto,1.0,296,1.0,0.09859078991139947,12,54,none,,189.0404357910156,205.5196685791016
236,model_20211014-133613-6f6c7b4041-0b4260eac5,model_20211014-133613-6f6c7b4041,0.5,(0),1.0,1.0,auto,1.0,109,1.0,0.07686432445665685,12,55,,,154.76803588867188,197.27496337890625
237,model_20211014-133613-6f6c7b4041-04814428dc,model_20211014-133613-6f6c7b4041,0.5,(0),1.0,1.0,auto,1.0,221,1.0,0.09689849651165476,10,44,none,,154.86358642578125,196.66305541992188
238,model_20211014-133613-6f6c7b4041-7d09eb0d81,model_20211014-133613-6f6c7b4041,0.5,(0),1.0,1.0,auto,1.0,345,1.0,0.0684479300473308,12,49,,,147.84544372558594,196.2213287353516
239,model_20211014-133613-6f6c7b4041-7be6911429,model_20211014-133613-6f6c7b4041,0.5,(0),1.0,1.0,auto,1.0,322,1.0,0.057493103951841075,10,63,,,157.24317932128906,196.55963134765625
240,model_20211014-133613-6f6c7b4041-0fd5735327,model_20211014-133613-6f6c7b4041,0.5,(0),1.0,1.0,auto,1.0,217,1.0,0.054961116993875854,11,34,,,155.3656005859375,196.79563903808597
241,model_20211014-133613-6f6c7b4041-e35e4c0c70,model_20211014-133613-6f6c7b4041,0.5,(0),1.0,1.0,auto,1.0,352,1.0,0.0575329103154105,10,49,,,156.2920684814453,196.3975372314453
242,model_20211014-133613-6f6c7b4041-e1a1622558,model_20211014-133613-6f6c7b4041,0.5,(0),1.0,1.0,auto,1.0,212,1.0,0.0788152346681577,12,50,,,147.21609497070312,196.1746826171875
243,model_20211014-133550-766daf359d-90dcb88601,model_20211014-133550-766daf359d,0.5,(0),1.0,1.0,auto,1.0,225,1.0,0.052455030790520156,11,70,,,206.8513641357422,209.097412109375
244,model_20211014-133550-766daf359d-68b17028ec,model_20211014-133550-766daf359d,0.5,(0),1.0,1.0,auto,1.0,299,1.0,0.059814961864536935,10,34,,,207.4994201660156,208.9716796875
245,model_20211014-133550-766daf359d-1d6fb30e5c,model_20211014-133550-766daf359d,0.5,(0),1.0,1.0,auto,1.0,166,1.0,0.06967508384043204,12,44,,,200.69387817382807,207.91107177734372
246,model_20211014-133550-766daf359d-f7316abcfb,model_20211014-133550-766daf359d,0.5,(0),1.0,1.0,auto,1.0,364,1.0,0.09571751347225817,11,52,,,192.91212463378903,205.60226440429688
247,model_20211014-133550-766daf359d-55d988a2fb,model_20211014-133550-766daf359d,0.5,(0),1.0,1.0,auto,1.0,110,1.0,0.07668679643632346,11,55,,,210.83224487304688,210.8196563720703
248,model_20211014-133550-766daf359d-490c307198,model_20211014-133550-766daf359d,0.5,(0),1.0,1.0,auto,1.0,366,1.0,0.06334024803452126,11,31,,,197.74172973632807,206.6270446777344
249,model_20211014-133550-766daf359d-ef6da147f8,model_20211014-133550-766daf359d,0.5,(0),1.0,1.0,auto,1.0,359,1.0,0.09248566820974313,11,35,,,193.92417907714844,206.01165771484372
250,model_20211014-050134-05e11882b6-f708998bb3,model_20211014-050134-05e11882b6,0.5,(0),1.0,1.0,auto,1.0,250,1.0,0.05105249247427066,11,69,none,,148.5509033203125,161.14051818847656
